"game_id","expected","file_path","scraped","has_boxscore","has_betting"
401704627,TRUE,"data/raw/2025/summary_2025_20241022_401704627.json",TRUE,TRUE,NA
401704628,TRUE,"data/raw/2025/summary_2025_20241023_401704628.json",TRUE,TRUE,NA
401704629,TRUE,"data/raw/2025/summary_2025_20241023_401704629.json",TRUE,TRUE,NA
401704630,TRUE,"data/raw/2025/summary_2025_20241023_401704630.json",TRUE,TRUE,NA
401704631,TRUE,"data/raw/2025/summary_2025_20241023_401704631.json",TRUE,TRUE,NA
401704632,TRUE,"data/raw/2025/summary_2025_20241023_401704632.json",TRUE,TRUE,NA
401704633,TRUE,"data/raw/2025/summary_2025_20241023_401704633.json",TRUE,TRUE,NA
401704634,TRUE,"data/raw/2025/summary_2025_20241024_401704634.json",TRUE,TRUE,NA
401704635,TRUE,"data/raw/2025/summary_2025_20241024_401704635.json",TRUE,TRUE,NA
401704636,TRUE,"data/raw/2025/summary_2025_20241024_401704636.json",TRUE,TRUE,NA
401704637,TRUE,"data/raw/2025/summary_2025_20241024_401704637.json",TRUE,TRUE,NA
401704638,TRUE,"data/raw/2025/summary_2025_20241024_401704638.json",TRUE,TRUE,NA
401704639,TRUE,"data/raw/2025/summary_2025_20241024_401704639.json",TRUE,TRUE,NA
401704640,TRUE,"data/raw/2025/summary_2025_20241024_401704640.json",TRUE,TRUE,NA
401704641,TRUE,"data/raw/2025/summary_2025_20241025_401704641.json",TRUE,TRUE,NA
401704642,TRUE,"data/raw/2025/summary_2025_20241025_401704642.json",TRUE,TRUE,NA
401704643,TRUE,"data/raw/2025/summary_2025_20241025_401704643.json",TRUE,TRUE,NA
401704644,TRUE,"data/raw/2025/summary_2025_20241025_401704644.json",TRUE,TRUE,NA
401704645,TRUE,"data/raw/2025/summary_2025_20241025_401704645.json",TRUE,TRUE,NA
401704646,TRUE,"data/raw/2025/summary_2025_20241025_401704646.json",TRUE,TRUE,NA
401704647,TRUE,"data/raw/2025/summary_2025_20241025_401704647.json",TRUE,TRUE,NA
401704648,TRUE,"data/raw/2025/summary_2025_20241026_401704648.json",TRUE,TRUE,NA
401704649,TRUE,"data/raw/2025/summary_2025_20241026_401704649.json",TRUE,TRUE,NA
401704650,TRUE,"data/raw/2025/summary_2025_20241026_401704650.json",TRUE,TRUE,NA
401704651,TRUE,"data/raw/2025/summary_2025_20241026_401704651.json",TRUE,TRUE,NA
401704652,TRUE,"data/raw/2025/summary_2025_20241026_401704652.json",TRUE,TRUE,NA
401704653,TRUE,"data/raw/2025/summary_2025_20241026_401704653.json",TRUE,TRUE,NA
401704654,TRUE,"data/raw/2025/summary_2025_20241026_401704654.json",TRUE,TRUE,NA
401704655,TRUE,"data/raw/2025/summary_2025_20241026_401704655.json",TRUE,TRUE,NA
401704656,TRUE,"data/raw/2025/summary_2025_20241026_401704656.json",TRUE,TRUE,NA
401704657,TRUE,"data/raw/2025/summary_2025_20241027_401704657.json",TRUE,TRUE,NA
401704658,TRUE,"data/raw/2025/summary_2025_20241027_401704658.json",TRUE,TRUE,NA
401704659,TRUE,"data/raw/2025/summary_2025_20241027_401704659.json",TRUE,TRUE,NA
401704660,TRUE,"data/raw/2025/summary_2025_20241027_401704660.json",TRUE,TRUE,NA
401704661,TRUE,"data/raw/2025/summary_2025_20241027_401704661.json",TRUE,TRUE,NA
401704662,TRUE,"data/raw/2025/summary_2025_20241027_401704662.json",TRUE,TRUE,NA
401704663,TRUE,"data/raw/2025/summary_2025_20241027_401704663.json",TRUE,TRUE,NA
401704664,TRUE,"data/raw/2025/summary_2025_20241027_401704664.json",TRUE,TRUE,NA
401704665,TRUE,"data/raw/2025/summary_2025_20241027_401704665.json",TRUE,TRUE,NA
401704666,TRUE,"data/raw/2025/summary_2025_20241027_401704666.json",TRUE,TRUE,NA
401704667,TRUE,"data/raw/2025/summary_2025_20241028_401704667.json",TRUE,TRUE,NA
401704668,TRUE,"data/raw/2025/summary_2025_20241028_401704668.json",TRUE,TRUE,NA
401704669,TRUE,"data/raw/2025/summary_2025_20241028_401704669.json",TRUE,TRUE,NA
