"game_id","expected","file_path","scraped","has_boxscore","has_betting"
401809992,TRUE,"data/raw/2026/summary_2026_20251030_401809992.json",TRUE,TRUE,NA
401809993,TRUE,"data/raw/2026/summary_2026_20251030_401809993.json",TRUE,TRUE,NA
401809994,TRUE,"data/raw/2026/summary_2026_20251031_401809994.json",TRUE,TRUE,NA
401809995,TRUE,"data/raw/2026/summary_2026_20251031_401809995.json",TRUE,TRUE,NA
401809996,TRUE,"data/raw/2026/summary_2026_20251031_401809996.json",TRUE,TRUE,NA
401809502,TRUE,"data/raw/2026/summary_2026_20251031_401809502.json",TRUE,TRUE,NA
401809503,TRUE,"data/raw/2026/summary_2026_20251031_401809503.json",TRUE,TRUE,NA
401809504,TRUE,"data/raw/2026/summary_2026_20251031_401809504.json",TRUE,TRUE,NA
401809505,TRUE,"data/raw/2026/summary_2026_20251101_401809505.json",TRUE,TRUE,NA
401809506,TRUE,"data/raw/2026/summary_2026_20251101_401809506.json",TRUE,TRUE,NA
401809507,TRUE,"data/raw/2026/summary_2026_20251101_401809507.json",TRUE,TRUE,NA
401809508,TRUE,"data/raw/2026/summary_2026_20251101_401809508.json",TRUE,TRUE,NA
401809509,TRUE,"data/raw/2026/summary_2026_20251101_401809509.json",TRUE,TRUE,NA
401809997,TRUE,"data/raw/2026/summary_2026_20251101_401809997.json",TRUE,TRUE,NA
401809998,TRUE,"data/raw/2026/summary_2026_20251101_401809998.json",TRUE,TRUE,NA
401809999,TRUE,"data/raw/2026/summary_2026_20251101_401809999.json",TRUE,TRUE,NA
401810000,TRUE,"data/raw/2026/summary_2026_20251101_401810000.json",TRUE,TRUE,NA
401810001,TRUE,"data/raw/2026/summary_2026_20251102_401810001.json",TRUE,TRUE,NA
401810002,TRUE,"data/raw/2026/summary_2026_20251102_401810002.json",TRUE,TRUE,NA
401810003,TRUE,"data/raw/2026/summary_2026_20251102_401810003.json",TRUE,TRUE,NA
401810004,TRUE,"data/raw/2026/summary_2026_20251102_401810004.json",TRUE,TRUE,NA
401810005,TRUE,"data/raw/2026/summary_2026_20251102_401810005.json",TRUE,TRUE,NA
401810006,TRUE,"data/raw/2026/summary_2026_20251102_401810006.json",TRUE,TRUE,NA
401810007,TRUE,"data/raw/2026/summary_2026_20251102_401810007.json",TRUE,TRUE,NA
401810008,TRUE,"data/raw/2026/summary_2026_20251103_401810008.json",TRUE,TRUE,NA
401810009,TRUE,"data/raw/2026/summary_2026_20251103_401810009.json",TRUE,TRUE,NA
401810010,TRUE,"data/raw/2026/summary_2026_20251103_401810010.json",TRUE,TRUE,NA
401810011,TRUE,"data/raw/2026/summary_2026_20251104_401810011.json",TRUE,TRUE,NA
401810012,TRUE,"data/raw/2026/summary_2026_20251104_401810012.json",TRUE,TRUE,NA
401810013,TRUE,"data/raw/2026/summary_2026_20251104_401810013.json",TRUE,TRUE,NA
401810014,TRUE,"data/raw/2026/summary_2026_20251104_401810014.json",TRUE,TRUE,NA
401810015,TRUE,"data/raw/2026/summary_2026_20251104_401810015.json",TRUE,TRUE,NA
401810016,TRUE,"data/raw/2026/summary_2026_20251104_401810016.json",TRUE,TRUE,NA
401810017,TRUE,"data/raw/2026/summary_2026_20251104_401810017.json",TRUE,TRUE,NA
401810018,TRUE,"data/raw/2026/summary_2026_20251104_401810018.json",TRUE,TRUE,NA
401810019,TRUE,"data/raw/2026/summary_2026_20251104_401810019.json",TRUE,TRUE,NA
401810020,TRUE,"data/raw/2026/summary_2026_20251105_401810020.json",TRUE,TRUE,NA
401810021,TRUE,"data/raw/2026/summary_2026_20251105_401810021.json",TRUE,TRUE,NA
401810022,TRUE,"data/raw/2026/summary_2026_20251105_401810022.json",TRUE,TRUE,NA
401810023,TRUE,"data/raw/2026/summary_2026_20251105_401810023.json",TRUE,TRUE,NA
401810024,TRUE,"data/raw/2026/summary_2026_20251105_401810024.json",TRUE,TRUE,NA
401810025,TRUE,"data/raw/2026/summary_2026_20251105_401810025.json",TRUE,TRUE,NA
401810026,TRUE,"data/raw/2026/summary_2026_20251106_401810026.json",TRUE,TRUE,NA
401810027,TRUE,"data/raw/2026/summary_2026_20251106_401810027.json",TRUE,TRUE,NA
401810028,TRUE,"data/raw/2026/summary_2026_20251106_401810028.json",TRUE,TRUE,NA
401810029,TRUE,"data/raw/2026/summary_2026_20251106_401810029.json",TRUE,TRUE,NA
401810030,TRUE,"data/raw/2026/summary_2026_20251106_401810030.json",TRUE,TRUE,NA
401810031,TRUE,"data/raw/2026/summary_2026_20251106_401810031.json",TRUE,TRUE,NA
401810032,TRUE,"data/raw/2026/summary_2026_20251106_401810032.json",TRUE,TRUE,NA
401810033,TRUE,"data/raw/2026/summary_2026_20251106_401810033.json",TRUE,TRUE,NA
401810034,TRUE,"data/raw/2026/summary_2026_20251106_401810034.json",TRUE,TRUE,NA
401810035,TRUE,"data/raw/2026/summary_2026_20251106_401810035.json",TRUE,TRUE,NA
401810036,TRUE,"data/raw/2026/summary_2026_20251106_401810036.json",TRUE,TRUE,NA
401810037,TRUE,"data/raw/2026/summary_2026_20251107_401810037.json",TRUE,TRUE,NA
401809510,TRUE,"data/raw/2026/summary_2026_20251108_401809510.json",TRUE,TRUE,NA
401809511,TRUE,"data/raw/2026/summary_2026_20251108_401809511.json",TRUE,TRUE,NA
401809512,TRUE,"data/raw/2026/summary_2026_20251108_401809512.json",TRUE,TRUE,NA
401809773,TRUE,"data/raw/2026/summary_2026_20251108_401809773.json",TRUE,TRUE,NA
401809774,TRUE,"data/raw/2026/summary_2026_20251108_401809774.json",TRUE,TRUE,NA
401809775,TRUE,"data/raw/2026/summary_2026_20251108_401809775.json",TRUE,TRUE,NA
401809776,TRUE,"data/raw/2026/summary_2026_20251108_401809776.json",TRUE,TRUE,NA
401809777,TRUE,"data/raw/2026/summary_2026_20251108_401809777.json",TRUE,TRUE,NA
401809778,TRUE,"data/raw/2026/summary_2026_20251108_401809778.json",TRUE,TRUE,NA
401809779,TRUE,"data/raw/2026/summary_2026_20251108_401809779.json",TRUE,TRUE,NA
